Performance Analysis of Deep-Neural-Network-Based Automatic Diagnosis of Diabetic Retinopathy,https://www.mdpi.com/1424-8220/22/1/205,"H Tariq, M Rashid, A Javed, E Zafar, SS Alotaibi… - Sensors, 2021 - mdpi.com"
Use of smartphones for detecting diabetic retinopathy: a protocol for a scoping review of diagnostic test accuracy studies,https://bmjopen.bmj.com/content/9/12/e028811.abstract,"CH Tan, WH Quah, CSH Tan, H Smith, LT Car - BMJ open, 2019 - bmjopen.bmj.com"
Development and validation of medical record-based logistic regression and machine learning models to diagnose diabetic retinopathy,https://link.springer.com/article/10.1007/s00417-022-05854-9,"HY Li, L Dong, WD Zhou, HT Wu, RH Zhang… - Graefe's Archive for …, 2022 - Springer"
Updating the staging system for diabetic retinal disease,https://www.aaojournal.org/article/S0161-6420(20)31005-8/abstract,"JK Sun, LP Aiello, MD Abràmoff, DA Antonetti… - …, 2021 - aaojournal.org"
End-to-end diabetic retinopathy grading based on fundus fluorescein angiography images using deep learning,https://link.springer.com/article/10.1007/s00417-021-05503-7,"Z Gao, K Jin, Y Yan, X Liu, Y Shi, Y Ge, X Pan… - Graefe's Archive for …, 2022 - Springer"
An intelligent particle swarm optimization with convolutional neural network for diabetic retinopathy classification model,https://www.ingentaconnect.com/contentone/asp/jmihi/2021/00000011/00000003/art00018,"J Jayanthi, T Jayasankar, N Krishnaraj… - Journal of Medical …, 2021 - ingentaconnect.com"
Automatic analysis of microaneurysms turnover to diagnose the progression of diabetic retinopathy,https://ieeexplore.ieee.org/abstract/document/8295214/,"J Xu, X Zhang, H Chen, J Li, J Zhang, L Shao… - IEEE …, 2018 - ieeexplore.ieee.org"
Artificial intelligence and deep learning in ophthalmology-present and future,https://www.spandidos-publications.com/10.3892/etm.2020.9118,"AD Moraru, D Costin, RL Moraru… - Experimental and …, 2020 - spandidos-publications.com"
Artificial intelligence and ophthalmology,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7086098/,"K Keskinbora, F Güven - Turkish Journal of Ophthalmology, 2020 - ncbi.nlm.nih.gov"
Algorithms for Diagnosis of Diabetic Retinopathy and Diabetic Macula Edema-A Review,https://link.springer.com/chapter/10.1007/5584_2020_499,"K Suriyasekeran, S Santhanamahalingam… - Diabetes: from Research …, 2020 - Springer"
Automated screening system for diabetic retinopathy,https://ieeexplore.ieee.org/abstract/document/1296409/,"C Sinthanayothin, V Kongbunkiat… - … on Image and …, 2003 - ieeexplore.ieee.org"
Various models for diabetic retinopathy screening that can be applied to India,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8725090/,"R Rajalakshmi, V Prathiba, PK Rani… - Indian Journal of …, 2021 - ncbi.nlm.nih.gov"
Classification of Diabetic Retinopathy Severity Based on GCA Attention Mechanism,https://ieeexplore.ieee.org/abstract/document/9664550/,"B Yang, T Li, H Xie, Y Liao, YPP Chen - IEEE Access, 2021 - ieeexplore.ieee.org"
"Artificial intelligence in ophthalmology: accuracy, challenges, and clinical application",https://journals.lww.com/apjoo/Fulltext/2019/05000/Artificial_Intelligence_in_Ophthalmology_.2.aspx,"Z Tan, J Scheetz, M He - The Asia-Pacific Journal of …, 2019 - journals.lww.com"
Diabetic retinopathy classification for supervised machine learning algorithms,https://journalretinavitreous.biomedcentral.com/articles/10.1186/s40942-021-00352-2,"LF Nakayama, LZ Ribeiro… - … of Retina and …, 2022 - journalretinavitreous.biomedcentral …"
Impact of hybrid neural network on the early diagnosis of diabetic retinopathy disease from video-oculography signals,https://www.sciencedirect.com/science/article/pii/S0960077918304909,"C Kaya, O Erkaymaz, O Ayar, M Özer - Chaos, Solitons & Fractals, 2018 - Elsevier"
Deep learning based early stage diabetic retinopathy detection using optical coherence tomography,https://www.sciencedirect.com/science/article/pii/S0925231219312172,"X Li, L Shen, M Shen, F Tan, CS Qiu - Neurocomputing, 2019 - Elsevier"
Composite deep neural network with gated-attention mechanism for diabetic retinopathy severity classification,https://link.springer.com/article/10.1007/s12652-020-02727-z,"JD Bodapati, NS Shaik, V Naralasetti - Journal of Ambient Intelligence and …, 2021 - Springer"
Diabetic retinopathy detection through image analysis using deep convolutional neural networks,https://books.google.com/books?hl=en&lr=&id=ihGhDQAAQBAJ&oi=fnd&pg=PA58&dq=artificial+intelligence+and+diabetic+retinopathy+classification+or+diagnosis&ots=4Fxh3uvsu3&sig=7mKDezQAZVg7G9Ga-2r7Q7Cy-dY,"J de La Torre, A Valls, D Puig - Artificial Intelligence Research …, 2016 - books.google.com"
Adaptive machine learning classification for diabetic retinopathy,https://link.springer.com/article/10.1007/s11042-020-09793-7,"L Math, R Fatima - Multimedia Tools and Applications, 2021 - Springer"
Diabetic retinopathy detection using machine learning and texture features,https://ieeexplore.ieee.org/abstract/document/8447809/,"M Chetoui, MA Akhloufi… - 2018 IEEE Canadian …, 2018 - ieeexplore.ieee.org"
Diabetic retinopathy diagnosis based on convolutional neural network,https://arxiv.org/abs/2008.00148,"LAN Muhammed, SH Toman - arXiv preprint arXiv:2008.00148, 2020 - arxiv.org"
Deep learning algorithm predicts diabetic retinopathy progression in individual patients,https://www.nature.com/articles/s41746-019-0172-3,"F Arcadu, F Benmansour, A Maunz, J Willis… - NPJ digital …, 2019 - nature.com"
Artificial intelligence in medical practice: the question to the answer?,https://www.sciencedirect.com/science/article/pii/S0002934317311178,"DD Miller, EW Brown - The American journal of medicine, 2018 - Elsevier"
Artificial intelligence (AI) applications for age-related macular degeneration (AMD) and other retinal dystrophies,https://www.tandfonline.com/doi/abs/10.1080/08820538.2021.1896756,"T Perepelkina, AB Fulton - Seminars in ophthalmology, 2021 - Taylor & Francis"
A new eyenet model for diagnosis of diabetic retinopathy,https://www.tandfonline.com/doi/abs/10.1080/08839514.2013.848751,"R Priya, P Aruna - Applied Artificial Intelligence, 2013 - Taylor & Francis"
Deep transfer learning models for medical diabetic retinopathy detection,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7085308/,"NEM Khalifa, M Loey, MHN Taha… - Acta Informatica …, 2019 - ncbi.nlm.nih.gov"
Combining Artificial Intelligence and Image Processing for Diagnosing Diabetic Retinopathy in Retinal Fundus Images.,https://www.researchgate.net/profile/Obaida-Al-Hazaimeh-2/publication/364382231_Combining_Artificial_Intelligence_and_Image_Processing_for_Diagnosing_Diabetic_Retinopathy_in_Retinal_Fundus_Images/links/6353d40a8d4484154a23de95/Combining-Artificial-Intelligence-and-Image-Processing-for-Diagnosing-Diabetic-Retinopathy-in-Retinal-Fundus-Images.pdf,"OM Al-hazaimeh, AA Abu-Ein, NM Tahat… - … Journal of Online & …, 2022 - researchgate.net"
Diagnosis of diabetic retinopathy using machine learning algorithms,https://www.academia.edu/download/60504384/IRJET-V6I378220190906-25681-i7alhz.pdf,"M Rajkumar, P Charulatha, PH Bindu… - Int Res J Eng …, 2019 - academia.edu"
Transformed representations for convolutional neural networks in diabetic retinopathy screening,https://www.aaai.org/ocs/index.php/WS/AAAIW14/paper/viewPaper/8754,"G Lim, ML Lee, W Hsu, TY Wong - … Conference on Artificial Intelligence, 2014 - aaai.org"
The challenge of diabetic retinopathy standardization in an ophthalmological dataset,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8655300/,"LF Nakayama, MB Gonçalves, DA Ferraz… - Journal of Diabetes …, 2021 - ncbi.nlm.nih.gov"
Training of nonophthalmologists in diabetic retinopathy screening,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8725147/,"PK Rani, B Takkar, T Das - Indian Journal of Ophthalmology, 2021 - ncbi.nlm.nih.gov"
Artificial intelligence for anterior segment diseases: Emerging applications in ophthalmology,https://bjo.bmj.com/content/105/2/158.abstract,"DSJ Ting, VHX Foo, LWY Yang, JT Sia… - British Journal of …, 2021 - bjo.bmj.com"
Fully automated artificial intelligence (AI) pipeline for feature-based segmentation and classification of diabetic retinopathy in fundus photographs,https://iovs.arvojournals.org/article.aspx?articleid=2746677,"F Wang, S Xiao, Y Kihara, T Spaide… - … & Visual Science, 2019 - iovs.arvojournals.org"
The upcoming role of Artificial Intelligence (AI) for retinal and glaucomatous diseases,https://www.sciencedirect.com/science/article/pii/S1888429622000541,"LF Desideri, C Rutigliani, P Corazza, A Nastasi… - Journal of …, 2022 - Elsevier"
Screening for diabetic retinopathy in endocrinology clinics by using handheld cameras and applying artificial intelligence algorithms,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8090068/,"Z Dvey-Aharon, P Huhtinen - Journal of the Endocrine Society, 2021 - ncbi.nlm.nih.gov"
SUNet: A lesion regularized model for simultaneous diabetic retinopathy and diabetic macular edema grading,https://ieeexplore.ieee.org/abstract/document/9098673/,"Z Tu, S Gao, K Zhou, X Chen, H Fu, Z Gu… - 2020 IEEE 17th …, 2020 - ieeexplore.ieee.org"
Artificial intelligence and radiology: collaboration is key,https://www.jacr.org/article/S1546-1440(18)30001-2/abstract,"HY Paul, FK Hui, DSW Ting - Journal of the American College of Radiology, 2018 - jacr.org"
A deep learning system for detecting diabetic retinopathy across the disease spectrum,https://www.nature.com/articles/s41467-021-23458-5,"L Dai, L Wu, H Li, C Cai, Q Wu, H Kong, R Liu… - Nature …, 2021 - nature.com"
Ophthalmic diagnosis using deep learning with fundus images–a critical review,https://www.sciencedirect.com/science/article/pii/S0933365719305858,"S Sengupta, A Singh, HA Leopold, T Gulati… - Artificial Intelligence in …, 2020 - Elsevier"
Diabetic retinopathy grading by a source-free transfer learning approach,https://www.sciencedirect.com/science/article/pii/S174680942101020X,"C Zhang, T Lei, P Chen - Biomedical Signal Processing and Control, 2022 - Elsevier"
Fundus image classification for diabetic retinopathy using disease severity grading,https://dl.acm.org/doi/abs/10.1145/3326172.3326198,"A Sakaguchi, R Wu, S Kamata - … of the 2019 9th international conference …, 2019 - dl.acm.org"
Identifying diabetic retinopathy from oct images using deep transfer learning with artificial neural networks,https://ieeexplore.ieee.org/abstract/document/8787419/,"KT Islam, S Wijewickrema… - 2019 IEEE 32nd …, 2019 - ieeexplore.ieee.org"
Comparison of various data mining classification techniques in the diagnosis of diabetic retinopathy,http://acta.uni-obuda.hu/Vadloori_Huang_Wu_96.pdf,"S Vadloori, YP Huang, WC Wu - Acta Polytechnica Hungarica, 2019 - acta.uni-obuda.hu"
Untangling computer-aided diagnostic system for screening diabetic retinopathy based on deep learning techniques,https://www.mdpi.com/1424-8220/22/5/1803,"MS Farooq, A Arooj, R Alroobaea, AM Baqasah… - Sensors, 2022 - mdpi.com"
Idrid: Diabetic retinopathy–segmentation and grading challenge,https://www.sciencedirect.com/science/article/pii/S1361841519301033,"P Porwal, S Pachade, M Kokare, G Deshmukh… - Medical image …, 2020 - Elsevier"
Determinants of the implementation of an artificial intelligence-supported device for the screening of diabetic retinopathy in primary care–a qualitative study,https://journals.sagepub.com/doi/abs/10.1177/14604582221112816,"LA Held, L Wewetzer… - Health Informatics …, 2022 - journals.sagepub.com"
Evaluating the Viability of a Smartphone-Based Annotation Tool for Faster and Accurate Image Labelling for Artificial Intelligence in Diabetic Retinopathy,https://www.tandfonline.com/doi/abs/10.2147/OPTH.S289425,"AK Morya, J Gowdar, A Kaushal, N Makwana… - Clinical …, 2021 - Taylor & Francis"
Diabetic Retinopathy Detection from Fundus Images of the Eye Using Hybrid Deep Learning Features,https://www.mdpi.com/1707330,"MM Butt, DNFA Iskandar, SE Abdelhamid, G Latif… - Diagnostics, 2022 - mdpi.com"
Development of a deep-learning-based artificial intelligence tool for differential diagnosis between dry and neovascular age-related macular degeneration,https://www.mdpi.com/703124,"TY Heo, KM Kim, HK Min, SM Gu, JH Kim, J Yun… - Diagnostics, 2020 - mdpi.com"
Extraction of retinal blood vessels and diagnosis of proliferative diabetic retinopathy using extreme learning machine,https://www.ingentaconnect.com/contentone/asp/jmihi/2015/00000005/00000002/art00010,"MP Bala, S Vijayachitra - Journal of Medical Imaging and …, 2015 - ingentaconnect.com"
Detection of diabetic retinopathy based on a convolutional neural network using retinal fundus images,https://link.springer.com/chapter/10.1007/978-3-319-68612-7_72,"G García, J Gallardo, A Mauricio, J López… - … Conference on Artificial …, 2017 - Springer"
Diagnostic performance of deep-learning-based screening methods for diabetic retinopathy in primary care—A meta-analysis,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0255034,"L Wewetzer, LA Held, J Steinhäuser - Plos one, 2021 - journals.plos.org"
Artificial intelligence-based diagnosis of diabetes mellitus: Combining fundus photography with traditional Chinese medicine diagnostic methodology,https://www.hindawi.com/journals/bmri/2021/5556057/,"Y Xiang, L Shujin, C Hongfang, W Yinping… - BioMed Research …, 2021 - hindawi.com"
Emerging trends and research foci in artificial intelligence for retinal diseases: Bibliometric and visualization study,https://www.jmir.org/2022/6/e37532/,"J Zhao, Y Lu, Y Qian, Y Luo, W Yang - Journal of Medical Internet …, 2022 - jmir.org"
Automated diabetic retinopathy detection based on binocular siamese-like convolutional neural network,https://ieeexplore.ieee.org/abstract/document/8660434/,"X Zeng, H Chen, Y Luo, W Ye - IEEE Access, 2019 - ieeexplore.ieee.org"
Machine learning approach for the identification of diabetes retinopathy and its stages,https://ieeexplore.ieee.org/abstract/document/7456965/,"P Nijalingappa, B Sandeep - 2015 International Conference on …, 2015 - ieeexplore.ieee.org"
An active deep learning method for diabetic retinopathy detection in segmented fundus images using artificial bee colony algorithm,https://link.springer.com/article/10.1007/s10462-022-10231-3,"E Özbay - Artificial Intelligence Review, 2022 - Springer"
The Diagnosis of Diabetic Retinopathy: A Transfer Learning with Support Vector Machine Approach,https://link.springer.com/chapter/10.1007/978-3-030-70917-4_38,"FNM Noor, WH Mohd Isa, IM Khairuddin… - International Conference …, 2020 - Springer"
A systematic comparison of bayesian deep learning robustness in diabetic retinopathy tasks,https://arxiv.org/abs/1912.10481,"A Filos, S Farquhar, AN Gomez, TGJ Rudner… - arXiv preprint arXiv …, 2019 - arxiv.org"
Blood vessel segmentation for diabetic retinopathy,https://iopscience.iop.org/article/10.1088/1742-6596/1921/1/012001/meta,"AT Nair, K Muthuvel, KS Haritha - Journal of Physics: Conference …, 2021 - iopscience.iop.org"
Diabetic retinopathy screening based on CNN,https://ieeexplore.ieee.org/abstract/document/8124433/,"M Andonová, J Pavlovičová, S Kajan… - 2017 International …, 2017 - ieeexplore.ieee.org"
Artificial intelligence: the unstoppable revolution in ophthalmology,https://www.sciencedirect.com/science/article/pii/S003962572100076X,"D Benet, OJ Pellicer-Valero - Survey of Ophthalmology, 2022 - Elsevier"
Evaluation of artificial intelligence on a reference standard based on subjective interpretation,https://www.thelancet.com/journals/landig/article/PIIS2589-7500(21)00216-8/fulltext,"PHC Chen, CH Mermel, Y Liu - The Lancet Digital Health, 2021 - thelancet.com"
Artificial Intelligence shaping the future of neurology practice,https://www.sciencedirect.com/science/article/pii/S0377123721001490,"PW Vinny, VY Vishnu, MVP Srivastava - Medical Journal Armed Forces …, 2021 - Elsevier"
The unmet need for better risk stratification of non‐proliferative diabetic retinopathy,https://onlinelibrary.wiley.com/doi/abs/10.1111/dme.13868,"S Sivaprasad, E Pearce - Diabetic Medicine, 2019 - Wiley Online Library"
Automated binary classification of diabetic retinopathy by convolutional neural networks,https://link.springer.com/chapter/10.1007/978-981-15-6048-4_16,"A Skouta, A Elmoufidi, S Jai-Andaloussi… - Advances on Smart and …, 2021 - Springer"
AI for the Detection of the Diabetic Retinopathy,https://link.springer.com/chapter/10.1007/978-3-030-91181-2_8,"E Vocaturo, E Zumpano - Integrating Artificial Intelligence and IoT for …, 2022 - Springer"
Diabetic retinopathy diagnostics from retinal images based on deep convolutional networks,https://www.preprints.org/manuscript/202005.0493,"GAS Thomas, YH Robinson, EG Julie… - 2020 - preprints.org"
Diabetic Retinopathy: New Perspectives with Artificial Intelligence,https://ieeexplore.ieee.org/abstract/document/9626762/,"Z Farahat, N Souissi, M Belmekki… - … On Intelligent …, 2021 - ieeexplore.ieee.org"
Deep learning based method for computer aided diagnosis of diabetic retinopathy,https://ieeexplore.ieee.org/abstract/document/9010333/,"O Dekhil, A Naglah, M Shaban… - … on Imaging Systems …, 2019 - ieeexplore.ieee.org"
DRNet: Segmentation and localization of optic disc and fovea from diabetic retinopathy image,https://www.sciencedirect.com/science/article/pii/S0933365720312665,"MK Hasan, MA Alam, MTE Elahi, S Roy… - Artificial Intelligence in …, 2021 - Elsevier"
Automatic diabetic retinopathy diagnosis using adaptive fine-tuned convolutional neural network,https://ieeexplore.ieee.org/abstract/document/9374414/,"F Saeed, M Hussain, HA Aboalsamh - IEEE Access, 2021 - ieeexplore.ieee.org"
Transfer learning based robust automatic detection system for diabetic retinopathy grading,https://link.springer.com/article/10.1007/s00521-021-06042-2,"C Bhardwaj, S Jain, M Sood - Neural Computing and Applications, 2021 - Springer"
Automatic diagnosis of bipolar disorder using optical coherence tomography data and artificial intelligence,https://www.mdpi.com/2075-4426/11/8/803,"EM Sánchez-Morla, JL Fuentes… - Journal of Personalized …, 2021 - mdpi.com"
Diabetic retinopathy fundus image classification and lesions localization system using deep learning,https://www.mdpi.com/1424-8220/21/11/3704,"WL Alyoubi, MF Abulkhair, WM Shalash - Sensors, 2021 - mdpi.com"
Diagnosing diabetic retinopathy with artificial intelligence: what information should be included to ensure ethical informed consent?,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8333706/,"F Ursin, C Timmermann, M Orzechowski… - Frontiers in …, 2021 - ncbi.nlm.nih.gov"
Telemedical diabetic retinopathy screening in a primary care setting: quality of retinal photographs and accuracy of automated image analysis,https://www.tandfonline.com/doi/abs/10.1080/09286586.2021.1939886,"MWM Wintergerst, V Bejan, V Hartmann… - Ophthalmic …, 2022 - Taylor & Francis"
A deep learning interpretable classifier for diabetic retinopathy disease grading,https://www.sciencedirect.com/science/article/pii/S0925231219304539,"J de La Torre, A Valls, D Puig - Neurocomputing, 2020 - Elsevier"
Diabetic retinopathy classification based on multipath CNN and machine learning classifiers,https://link.springer.com/article/10.1007/s13246-021-01012-3,"S Gayathri, VP Gopi, P Palanisamy - Physical and engineering sciences in …, 2021 - Springer"
Diabetic retinopathy detection and classification using pre-trained convolutional neural networks,https://www.researchgate.net/profile/Sanskruti-Patel-2/publication/344248976_Diabetic_Retinopathy_Detection_and_Classification_using_Pre-trained_Convolutional_Neural_Networks/links/5f60873e299bf1d43c04fadd/Diabetic-Retinopathy-Detection-and-Classification-using-Pre-trained-Convolutional-Neural-Networks.pdf,"S Patel - International Journal on Emerging Technologies, 2020 - researchgate.net"
Diagnosis of diabetic retinopathy through retinal fundus images and 3D convolutional neural networks with limited number of samples,https://www.hindawi.com/journals/wcmc/2021/6013448/,"AB Tufail, I Ullah, WU Khan, M Asif, I Ahmad… - … and Mobile Computing, 2021 - hindawi.com"
Enforcing artificial neural network in the early detection of diabetic retinopathy OCTA images analysed by multifractal geometry,https://www.tandfonline.com/doi/abs/10.1080/16583655.2020.1796244,"G El Damrawi, MA Zahran, ES Amin… - Journal of Taibah …, 2020 - Taylor & Francis"
Diabetic retinopathy using morphological operations and machine learning,https://ieeexplore.ieee.org/abstract/document/7154781/,"J Lachure, AV Deorankar, S Lachure… - 2015 IEEE …, 2015 - ieeexplore.ieee.org"
"THEIA™ development, and testing of artificial intelligence‐based primary triage of diabetic retinopathy screening images in New Zealand",https://onlinelibrary.wiley.com/doi/abs/10.1111/dme.14386,"E Vaghefi, S Yang, L Xie, S Hill, O Schmiedel… - Diabetic …, 2021 - Wiley Online Library"
DiaRet: A browser-based application for the grading of Diabetic Retinopathy with Integrated Gradients,https://ieeexplore.ieee.org/abstract/document/9507938/,"S Patel, M Lohakare, S Prajapati… - … Artificial Intelligence  …, 2021 - ieeexplore.ieee.org"
Minimized Computations of Deep Learning Technique for Early Diagnosis of Diabetic Retinopathy Using IoT-Based Medical Devices.,https://downloads.hindawi.com/journals/cin/2022/7040141.pdf,"S Ayoub, MA Khan, VP Jadhav… - … Intelligence & …, 2022 - downloads.hindawi.com"
Automatic diagnosis of diabetic retinopathy with the aid of adaptive average filtering with optimized deep convolutional neural network,https://onlinelibrary.wiley.com/doi/abs/10.1002/ima.22419,"TV Roshini, RV Ravi, A Reema Mathew… - … Journal of Imaging …, 2020 - Wiley Online Library"
"Performance of the AIDRScreening system in detecting diabetic retinopathy in the fundus photographs of Chinese patients: a prospective, multicenter, clinical …",https://europepmc.org/articles/pmc9652560/bin/atm-10-20-1088-rc.pdf,"Y Yang, J Pan, M Yuan, K Lai, H Xie, L Ma… - Annals of …, 2022 - europepmc.org"
Classification of diabetic retinopathy with feature selection over deep features using nature-inspired wrapper methods,https://www.sciencedirect.com/science/article/pii/S1568494622005725,"M Canayaz - Applied Soft Computing, 2022 - Elsevier"
Deep neural network for predicting diabetic retinopathy from risk factors,https://www.mdpi.com/831872,"G Alfian, M Syafrudin, NL Fitriyani, M Anshari, P Stasa… - Mathematics, 2020 - mdpi.com"
Bira-net: Bilinear attention net for diabetic retinopathy grading,https://ieeexplore.ieee.org/abstract/document/8803074/,"Z Zhao, K Zhang, X Hao, J Tian… - … on Image Processing …, 2019 - ieeexplore.ieee.org"
Deployment of artificial intelligence in real-world practice: opportunity and challenge,https://journals.lww.com/apjoo/fulltext/2020/08000/deployment_of_artificial_intelligence_in.5.aspx,"M He, Z Li, C Liu, D Shi, Z Tan - The Asia-Pacific Journal of …, 2020 - journals.lww.com"
Artificial Intelligence Detection of Diabetic Retinopathy: Subgroup Comparison of the EyeArt System with Ophthalmologists' Dilated Examinations,https://www.sciencedirect.com/science/article/pii/S2666914522001178,"JI Lim, CD Regillo, SVR Sadda, E Ipp… - Ophthalmology …, 2023 - Elsevier"
Artificial Intelligence-Based Optimal Residual Network Model for Diabetic Retinopathy Image Classification,https://link.springer.com/chapter/10.1007/978-3-030-63068-3_10,"K Yazhini, D Loganathan - Artificial Intelligence Applications for Smart …, 2021 - Springer"
Analysis of CNN Model based Classification of Diabetic Retinopathy Diagnosis,https://ieeexplore.ieee.org/abstract/document/9478121/,"JRD Kumar, K Priyadharsini - 2021 2nd International …, 2021 - ieeexplore.ieee.org"
Agreeability of Tele-ophthalmology and Artificial Intelligence-Based Diagnosis of Diabetic Retinopathy,https://iovs.arvojournals.org/article.aspx?articleid=2782172,"EJ Kuklinski, RK Henry, M Shah… - … & Visual Science, 2022 - iovs.arvojournals.org"
Classification of diabetic retinopathy images based on customised CNN architecture,https://ieeexplore.ieee.org/abstract/document/8701231/,"SH Khan, Z Abbas, SMD Rizvi - … on artificial intelligence  …, 2019 - ieeexplore.ieee.org"
Diabetic Retinopathy Diagnosis based on Convolutional Neural Network,https://iopscience.iop.org/article/10.1088/1742-6596/1999/1/012117/meta,"M hamzah Abed, LAN Muhammed… - Journal of Physics …, 2021 - iopscience.iop.org"
SVM and neural network based diagnosis of diabetic retinopathy,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=78d6a826f49f65d715ef6533303b62adc83d7a1b,"R Priya, P Aruna - International Journal of Computer Applications, 2012 - Citeseer"
An overview of artificial intelligence in diabetic retinopathy and other ocular diseases,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9650481/,"B Sheng, X Chen, T Li, T Ma, Y Yang, L Bi… - Frontiers in Public …, 2022 - ncbi.nlm.nih.gov"
Insights into the growing popularity of artificial intelligence in ophthalmology,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7574057/,"S Dutt, A Sivaraman, F Savoy… - Indian Journal of …, 2020 - ncbi.nlm.nih.gov"
Hybrid deep learning gaussian process for diabetic retinopathy diagnosis and uncertainty quantification,https://link.springer.com/chapter/10.1007/978-3-030-63419-3_21,"S Toledo-Cortés, M De La Pava, O Perdómo… - … on Ophthalmic Medical …, 2020 - Springer"
The current state of artificial intelligence in ophthalmology,https://www.sciencedirect.com/science/article/pii/S0039625718300882,"R Kapoor, SP Walters, LA Al-Aswad - Survey of ophthalmology, 2019 - Elsevier"
Progress of Imaging in Diabetic Retinopathy—From the Past to the Present,https://www.mdpi.com/2075-4418/12/7/1684,"S Horie, K Ohno-Matsui - Diagnostics, 2022 - mdpi.com"
Grading diabetic retinopathy and prostate cancer diagnostic images with deep quantum ordinal regression,https://www.sciencedirect.com/science/article/pii/S0010482522002645,"S Toledo-Cortés, DH Useche, H Müller… - Computers in Biology …, 2022 - Elsevier"
Automatic Diabetic Retinopathy Classification with EfficientNet,https://ieeexplore.ieee.org/abstract/document/9293941/,"RN Lazuardi, N Abiwinanda… - 2020 IEEE REGION …, 2020 - ieeexplore.ieee.org"
Use of artificial intelligence for management and identification of complications in diabetes,https://journals.viamedica.pl/clinical_diabetology/article/view/71090,"A Behera - Clinical Diabetology, 2021 - journals.viamedica.pl"
Role of artificial intelligence applications in real-life clinical practice: systematic review,https://www.jmir.org/2021/4/e25759/,"J Yin, KY Ngiam, HH Teo - Journal of medical Internet research, 2021 - jmir.org"
A novel few-shot classification framework for diabetic retinopathy detection and grading,https://www.sciencedirect.com/science/article/pii/S0263224122007102,"M Murugappan, NB Prakash, R Jeya… - Measurement, 2022 - Elsevier"
Accuracy of ultrawide-field fundus ophthalmoscopy-assisted deep learning for detecting treatment-naïve proliferative diabetic retinopathy,https://link.springer.com/article/10.1007/s10792-019-01074-z,"T Nagasawa, H Tabuchi, H Masumoto, H Enno… - International …, 2019 - Springer"
Hierarchical severity grade classification of non-proliferative diabetic retinopathy,https://link.springer.com/article/10.1007/s12652-020-02426-9,"C Bhardwaj, S Jain, M Sood - Journal of Ambient Intelligence and …, 2021 - Springer"
Diabetic retinopathy diagnosis using neural network arbitration,https://www.academia.edu/download/57307927/DIABETICRETINOPATHYDIAGNOSISUSINGNEURALNETWORKARBITRATION.pdf,"AA Adekunle, A Khashman, EO Olaniyi… - Bulletin of the …, 2017 - academia.edu"
Ophthalmology and the emergence of artificial intelligence,https://www.mja.com.au/system/files/issues/214_04/mja250932.pdf,"J Scheetz, M He, P van Wijngaarden - Med. J. Aust, 2021 - mja.com.au"
Early detection of diabetic retinopathy from digital retinal fundus images,https://ieeexplore.ieee.org/abstract/document/7488421/,"DK Prasad, L Vibha… - … Advances in Intelligent …, 2015 - ieeexplore.ieee.org"
A method for the detection and classification of diabetic retinopathy using structural predictors of bright lesions,https://www.sciencedirect.com/science/article/pii/S1877750317300546,"J Amin, M Sharif, M Yasmin, H Ali… - Journal of Computational …, 2017 - Elsevier"
Machine learning and artificial intelligence in the service of medicine: Necessity or potentiality?,https://www.sciencedirect.com/science/article/pii/S2452318620300192,"T Alsuliman, D Humaidan, L Sliman - Current research in translational …, 2020 - Elsevier"
Application of Comprehensive Artificial intelligence Retinal Expert (CARE) system: a national real-world evidence study,https://www.sciencedirect.com/science/article/pii/S2589750021000868,"D Lin, J Xiong, C Liu, L Zhao, Z Li, S Yu, X Wu… - The Lancet Digital …, 2021 - Elsevier"
Application of random forests methods to diabetic retinopathy classification analyses,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0098587,"R Casanova, S Saldana, EY Chew, RP Danis… - PLOS …, 2014 - journals.plos.org"
Automated Clinical Assessment in Diabetic Retinopathy Retinal Images: A Review,https://ieeexplore.ieee.org/abstract/document/9836245/,"B Sriman, N Muangnak… - 2022 19th International …, 2022 - ieeexplore.ieee.org"
Ethics of Artificial Intelligence in medicine and ophthalmology,https://journals.lww.com/apjoo/fulltext/2021/06000/ethics_of_artificial_intelligence_in_medicine_and.8.aspx,"YI Abdullah, JS Schuman, R Shabsigh… - The Asia-Pacific …, 2021 - journals.lww.com"
Multi-scale feature fusion with adaptive weighting for diabetic retinopathy severity classification,https://www.mdpi.com/2079-9292/10/12/1369,"R Fan, Y Liu, R Zhang - Electronics, 2021 - mdpi.com"
Case for automated detection of diabetic retinopathy,https://www.aaai.org/ocs/index.php/SSS/SSS10/paper/viewPaper/1186,"N Silberman, K Ahrlich, R Fergus… - 2010 AAAI spring …, 2010 - aaai.org"
